ts,service,region,tenant,requests,errors,p50_ms,p95_ms,p99_ms,bytes_in,bytes_out
2026-07-11T19:18:00Z,exporter,us-west-2,t-00226,3689,17,66.08,170.45,303.26,2096987,25945764
2026-07-11T19:07:00Z,billing,us-west-2,t-01037,6357,82,77.45,200.26,366.43,10393950,26100134
2026-07-11T19:04:00Z,billing,ap-southeast-2,t-00344,10777,47,54.81,132.46,226.24,5769792,26944441
2026-07-11T19:16:00Z,exporter,us-west-2,t-00871,6993,52,79.45,212.16,326.15,8339412,39362151
2026-07-11T19:52:00Z,query-api,us-east-1,t-02605,5430,18,66.03,151.39,207.15,4686211,6745729
2026-07-11T19:17:00Z,query-api,us-west-2,t-02398,5947,83,55.94,120.86,196.95,13779256,12191875
2026-07-11T19:23:00Z,query-api,us-east-1,t-02440,2997,5,78.77,161.89,298.84,2329012,3353404
2026-07-11T19:14:00Z,ingest-api,eu-central-1,t-00014,11168,11,59.98,128.47,197.48,16762541,78800260
2026-07-11T19:46:00Z,exporter,eu-central-1,t-02307,9371,13,50.07,139.03,217.15,12041796,20541260
2026-07-11T19:44:00Z,billing,eu-central-1,t-01515,10670,73,39.00,81.63,106.45,4558286,28304178
2026-07-11T19:33:00Z,query-api,us-east-1,t-00369,8435,25,67.97,139.74,288.02,6583652,35362772
2026-07-11T19:32:00Z,billing,us-east-1,t-02273,5696,41,71.69,140.76,260.67,7339957,14504110
2026-07-11T19:11:00Z,exporter,us-east-1,t-03118,9549,33,61.67,152.15,211.86,18932224,66220610
2026-07-11T19:29:00Z,alerting,eu-central-1,t-00993,7728,72,65.36,167.53,313.92,14156817,41482237
2026-07-11T19:17:00Z,query-api,ap-southeast-2,t-03027,2229,14,43.58,106.43,194.99,5082793,4495748
2026-07-11T19:01:00Z,query-api,us-east-1,t-01711,1906,13,58.65,155.61,290.04,4399741,8924488
2026-07-11T19:31:00Z,query-api,ap-southeast-2,t-00153,8476,76,27.44,74.67,123.37,17240609,27505891
2026-07-11T19:17:00Z,exporter,eu-central-1,t-03268,4099,29,65.64,129.66,183.25,9164180,19495418
2026-07-11T19:09:00Z,alerting,eu-central-1,t-02486,3254,21,76.38,209.27,377.15,8410330,9024312
2026-07-11T19:55:00Z,query-api,ap-southeast-2,t-02433,8990,6,75.99,210.56,405.60,6948275,18955327
2026-07-11T19:12:00Z,query-api,ap-southeast-2,t-01904,4214,27,62.86,124.42,199.77,4530458,5231885
2026-07-11T19:30:00Z,ingest-api,eu-central-1,t-03368,6802,29,67.44,163.09,288.49,9339916,51576572
2026-07-11T19:52:00Z,billing,eu-central-1,t-01119,4626,46,38.90,75.84,115.84,8538319,16605658
2026-07-11T19:46:00Z,query-api,us-east-1,t-01488,11435,109,53.57,133.35,189.84,19363189,14217299
2026-07-11T19:47:00Z,query-api,ap-southeast-2,t-02254,391,1,57.02,124.68,248.61,995088,1647700
2026-07-11T19:12:00Z,alerting,us-west-2,t-03212,9646,71,56.34,117.93,203.04,22105341,49026416
2026-07-11T19:16:00Z,query-api,us-west-2,t-01928,10676,62,40.53,79.44,109.90,18750797,13548466
2026-07-11T19:28:00Z,alerting,ap-southeast-2,t-01934,99,1,62.64,166.21,252.74,170659,267882
2026-07-11T19:35:00Z,billing,ap-southeast-2,t-03151,5956,27,72.73,174.14,264.46,2994569,16083596
2026-07-11T19:16:00Z,alerting,us-east-1,t-03905,3521,33,50.83,130.35,199.69,2264099,9566407
2026-07-11T19:42:00Z,query-api,us-east-1,t-01243,4697,9,29.34,57.03,86.80,4695386,24308553
2026-07-11T19:11:00Z,alerting,ap-southeast-2,t-00972,9487,114,60.88,140.90,287.02,6667993,51493374
2026-07-11T19:52:00Z,alerting,ap-southeast-2,t-01636,6502,53,53.64,145.61,202.40,4668174,17910445
2026-07-11T19:19:00Z,exporter,us-east-1,t-01454,6296,92,63.74,124.04,198.90,15407775,46798362
2026-07-11T19:41:00Z,exporter,eu-central-1,t-03992,10788,101,59.89,152.00,206.79,22990361,30967788
2026-07-11T19:14:00Z,alerting,us-west-2,t-03102,8784,41,26.00,51.25,106.90,12576246,34418934
2026-07-11T19:23:00Z,exporter,eu-central-1,t-03902,11953,12,45.02,92.22,141.24,22568216,69950795
2026-07-11T19:45:00Z,billing,us-west-2,t-00355,3383,0,58.19,138.66,194.82,5229138,11336978
2026-07-11T19:04:00Z,billing,eu-central-1,t-02722,8088,26,41.06,76.01,128.90,9060720,61457471
2026-07-11T19:03:00Z,exporter,ap-southeast-2,t-01244,1216,16,23.43,46.98,71.03,2165854,8575668
2026-07-11T19:34:00Z,query-api,us-west-2,t-02074,433,2,49.55,112.03,204.39,860265,1028406
2026-07-11T19:09:00Z,billing,us-east-1,t-00469,5030,50,20.74,50.48,90.14,12619770,14564607
2026-07-11T19:41:00Z,exporter,us-west-2,t-02562,10740,80,72.79,189.20,251.24,18587885,60227293
2026-07-11T19:09:00Z,exporter,us-east-1,t-01743,5295,76,68.21,139.06,273.78,7234144,34144411
2026-07-11T19:53:00Z,ingest-api,ap-southeast-2,t-02400,1139,15,34.93,95.20,188.64,791620,1732304
2026-07-11T19:50:00Z,billing,us-west-2,t-01648,9412,31,49.63,110.13,222.75,14249236,34709958
2026-07-11T19:32:00Z,query-api,us-east-1,t-03321,5870,39,36.08,68.99,129.71,3910195,22346890
2026-07-11T19:20:00Z,query-api,us-west-2,t-02212,2517,29,76.45,169.01,316.48,3978909,2535965
2026-07-11T19:00:00Z,exporter,ap-southeast-2,t-02545,10014,105,24.65,59.28,108.90,24225607,65884284
2026-07-11T19:38:00Z,ingest-api,us-west-2,t-03529,11575,33,70.85,172.60,265.66,12247738,32669369
2026-07-11T19:08:00Z,query-api,ap-southeast-2,t-02886,8911,43,55.03,143.68,273.86,19254432,53008875
2026-07-11T19:53:00Z,alerting,us-west-2,t-00142,11065,22,36.79,95.31,196.99,28010524,25226298
2026-07-11T19:49:00Z,ingest-api,us-west-2,t-00665,11049,38,38.67,73.40,120.49,8268907,28943163
2026-07-11T19:35:00Z,ingest-api,eu-central-1,t-02945,9296,72,69.97,182.83,370.86,6727135,39433584
2026-07-11T19:04:00Z,billing,ap-southeast-2,t-03148,6580,26,45.22,90.49,141.88,16070009,37062954
2026-07-11T19:17:00Z,ingest-api,us-east-1,t-03221,4096,28,66.94,149.13,244.63,3939866,5852165
2026-07-11T19:39:00Z,alerting,us-west-2,t-03950,7011,87,25.41,53.85,72.51,3890595,34593601
2026-07-11T19:34:00Z,exporter,us-east-1,t-00385,7922,8,62.33,136.93,263.23,10770256,33530075
2026-07-11T19:21:00Z,query-api,eu-central-1,t-00595,4817,9,57.29,142.13,252.43,7925241,21791864
2026-07-11T19:46:00Z,billing,eu-central-1,t-01299,6155,28,35.88,91.93,177.63,2514780,16379751
2026-07-11T19:49:00Z,alerting,us-west-2,t-01338,2423,33,61.78,156.34,323.47,6034278,18124506
2026-07-11T19:07:00Z,alerting,eu-central-1,t-03943,5263,2,59.71,140.07,244.13,6293996,15556347
2026-07-11T19:01:00Z,alerting,eu-central-1,t-00802,6006,22,79.93,200.37,375.72,13835185,28104164
2026-07-11T19:43:00Z,exporter,ap-southeast-2,t-00927,8292,106,66.82,145.95,257.25,11425941,43885302
2026-07-11T19:46:00Z,ingest-api,eu-central-1,t-02066,4600,17,32.60,68.67,132.06,2672742,25132149
2026-07-11T19:30:00Z,ingest-api,ap-southeast-2,t-00195,575,8,65.98,166.87,245.67,1470099,1862305
2026-07-11T19:47:00Z,exporter,eu-central-1,t-00978,6779,95,21.27,57.86,102.20,16941290,48643941
2026-07-11T19:48:00Z,billing,eu-central-1,t-00427,5446,42,71.33,155.47,237.43,8092027,10427291
2026-07-11T19:15:00Z,ingest-api,eu-central-1,t-02762,3557,43,56.22,137.36,247.77,8447477,9638678
2026-07-11T19:11:00Z,billing,us-east-1,t-02432,2721,15,29.76,68.35,114.85,5948778,19423664
2026-07-11T19:03:00Z,exporter,us-west-2,t-01771,2731,40,62.75,142.75,250.04,2993053,9104551
2026-07-11T19:17:00Z,query-api,us-west-2,t-00409,6644,48,79.92,202.84,404.14,5648038,49413786
2026-07-11T19:09:00Z,billing,ap-southeast-2,t-02760,2598,5,57.68,155.35,266.18,6351312,11859986
2026-07-11T19:12:00Z,exporter,eu-central-1,t-03704,3562,14,56.80,103.78,202.05,9101729,7481633
2026-07-11T19:26:00Z,exporter,ap-southeast-2,t-02509,1339,12,34.54,92.14,146.35,2996079,1247868
2026-07-11T19:47:00Z,ingest-api,us-west-2,t-01690,3591,40,29.45,69.69,99.55,7096885,22513265
2026-07-11T19:20:00Z,ingest-api,us-east-1,t-00319,6406,4,26.15,58.59,118.17,7679407,35683769
2026-07-11T19:01:00Z,alerting,eu-central-1,t-03095,5635,66,59.90,126.54,191.80,3729368,28349373
2026-07-11T19:39:00Z,query-api,us-east-1,t-03078,11420,82,76.56,200.22,408.83,27805376,81111504
2026-07-11T19:48:00Z,alerting,us-west-2,t-03539,6213,8,22.56,42.58,56.15,3281748,36098746
2026-07-11T19:08:00Z,alerting,us-west-2,t-03450,8436,20,48.05,110.10,199.58,7623652,27450438
2026-07-11T19:46:00Z,alerting,us-west-2,t-02674,4195,5,79.29,150.02,257.73,6685077,13005411
2026-07-11T19:14:00Z,query-api,eu-central-1,t-00613,4419,30,64.18,178.22,360.47,5849869,30516980
2026-07-11T19:20:00Z,query-api,eu-central-1,t-00197,4704,4,49.56,121.81,180.52,6221579,25025647
2026-07-11T19:37:00Z,query-api,eu-central-1,t-02017,10433,104,62.56,112.75,226.49,16394680,32182813
2026-07-11T19:06:00Z,query-api,us-west-2,t-01567,6664,22,61.03,164.19,312.40,8434571,38625182
2026-07-11T19:42:00Z,billing,eu-central-1,t-02185,1857,0,32.63,77.30,107.93,1338774,10165124
2026-07-11T19:42:00Z,exporter,ap-southeast-2,t-02599,8654,111,38.00,79.56,130.93,17652289,32341484
2026-07-11T19:53:00Z,query-api,eu-central-1,t-00818,1886,6,20.97,50.68,85.59,4364830,3264135
2026-07-11T19:09:00Z,alerting,ap-southeast-2,t-02565,7573,33,56.59,145.55,234.68,15912340,21561047
2026-07-11T19:04:00Z,exporter,us-east-1,t-03697,2238,29,69.21,136.06,184.27,2581582,13696242
2026-07-11T19:12:00Z,exporter,us-west-2,t-01243,4810,43,30.27,67.57,128.88,10052480,8229307
2026-07-11T19:39:00Z,ingest-api,us-east-1,t-02324,10215,14,66.52,155.27,210.89,11452232,55842423
2026-07-11T19:08:00Z,exporter,ap-southeast-2,t-03738,8039,26,21.11,52.19,101.24,4572943,41265652
2026-07-11T19:39:00Z,alerting,eu-central-1,t-02137,3738,47,77.36,157.80,257.49,4463986,9361267
2026-07-11T19:28:00Z,billing,ap-southeast-2,t-03145,2035,18,64.60,175.62,337.58,4530488,4924414
2026-07-11T19:09:00Z,query-api,ap-southeast-2,t-00766,11539,71,66.23,150.77,309.95,22578419,72395777
2026-07-11T19:28:00Z,billing,eu-central-1,t-00460,3846,13,23.32,51.58,82.78,1708443,28472851
2026-07-11T19:47:00Z,billing,ap-southeast-2,t-01419,9977,29,71.65,145.39,299.49,10747541,34469492
2026-07-11T19:26:00Z,billing,us-west-2,t-00803,11036,66,69.57,156.62,321.55,7126135,42418301
2026-07-11T19:06:00Z,billing,us-west-2,t-02257,10789,135,61.30,121.71,185.01,13370733,33196117
2026-07-11T19:54:00Z,ingest-api,eu-central-1,t-00308,1202,11,74.93,191.39,361.42,732787,6872910
2026-07-11T19:41:00Z,exporter,ap-southeast-2,t-00960,5206,5,57.76,114.83,200.12,8457225,10048992
2026-07-11T19:13:00Z,billing,ap-southeast-2,t-00130,1405,15,37.75,104.54,200.95,937059,5699164
2026-07-11T19:08:00Z,ingest-api,us-east-1,t-02633,3030,32,37.66,72.01,114.97,3326060,23205996
2026-07-11T19:37:00Z,query-api,us-east-1,t-02251,2217,15,62.18,119.28,233.81,3012235,15600003
2026-07-11T19:50:00Z,billing,us-east-1,t-01212,8191,92,66.46,140.38,188.44,8682697,43614275
2026-07-11T19:43:00Z,billing,us-east-1,t-03273,1560,22,38.52,96.90,155.10,2538994,3138185
2026-07-11T19:06:00Z,exporter,us-west-2,t-03714,10757,21,73.20,148.24,307.47,6046921,39830016
2026-07-11T19:26:00Z,query-api,eu-central-1,t-00590,1183,1,37.56,97.77,150.51,1325861,4811455
2026-07-11T19:28:00Z,alerting,eu-central-1,t-01314,5143,35,25.75,69.15,94.21,8435682,6196856
2026-07-11T19:15:00Z,ingest-api,ap-southeast-2,t-03267,6120,1,65.50,180.90,375.13,14627510,31746378
2026-07-11T19:52:00Z,billing,us-west-2,t-01650,11016,27,73.27,139.99,271.22,24140217,64983687
2026-07-11T19:38:00Z,billing,us-east-1,t-03064,11703,163,64.30,169.38,275.22,26581281,67853043
2026-07-11T19:54:00Z,ingest-api,us-east-1,t-01061,8973,59,70.13,157.73,239.34,10577973,56303723
2026-07-11T19:49:00Z,query-api,us-west-2,t-00461,6305,61,28.89,70.20,127.74,7553768,17391038
2026-07-11T19:57:00Z,exporter,us-west-2,t-02063,1136,12,61.05,157.66,319.04,2033155,8365957
2026-07-11T19:54:00Z,billing,us-east-1,t-01569,3738,11,21.59,55.95,80.06,4648837,18798378
2026-07-11T19:02:00Z,alerting,us-east-1,t-00385,3208,28,41.14,83.69,140.04,7360110,4041812
2026-07-11T19:45:00Z,exporter,us-east-1,t-03647,5905,5,38.02,79.54,138.31,15188117,44093574
2026-07-11T19:43:00Z,billing,us-west-2,t-01654,10901,138,24.22,64.82,108.28,21984892,71032096
2026-07-11T19:33:00Z,ingest-api,ap-southeast-2,t-02940,4641,30,33.33,67.63,126.47,11637632,18209803
2026-07-11T19:12:00Z,alerting,us-east-1,t-02519,11869,14,68.12,133.62,247.15,27979009,58242678
2026-07-11T19:55:00Z,ingest-api,ap-southeast-2,t-03833,8384,5,54.40,113.41,235.00,5763981,49134376
2026-07-11T19:07:00Z,billing,ap-southeast-2,t-00977,3962,39,74.63,145.53,195.48,4131441,27912511
2026-07-11T19:58:00Z,ingest-api,eu-central-1,t-00202,9227,128,38.10,89.25,117.37,17813214,24888109
2026-07-11T19:08:00Z,billing,eu-central-1,t-00042,11626,105,53.41,146.74,200.78,28690015,55712907
2026-07-11T19:29:00Z,query-api,eu-central-1,t-01605,11684,148,50.70,138.04,213.07,18967560,59121586
2026-07-11T19:20:00Z,alerting,us-west-2,t-02051,10314,145,72.49,164.01,299.77,26335816,19920052
2026-07-11T19:50:00Z,query-api,ap-southeast-2,t-01766,6950,46,33.33,73.31,116.05,15202768,7386765
2026-07-11T19:40:00Z,exporter,ap-southeast-2,t-03989,5544,12,40.92,78.61,113.04,9634578,8476083
2026-07-11T19:12:00Z,exporter,ap-southeast-2,t-02000,2295,28,25.76,47.54,93.54,5103843,12708391
2026-07-11T19:31:00Z,exporter,us-west-2,t-01520,6638,21,41.64,101.98,201.72,10332137,11591847
2026-07-11T19:47:00Z,query-api,ap-southeast-2,t-00974,5250,25,21.37,40.30,59.44,12777375,13397051
2026-07-11T19:39:00Z,query-api,us-west-2,t-01225,4729,39,42.19,117.83,242.91,4306508,14542315
2026-07-11T19:36:00Z,ingest-api,us-east-1,t-03840,3142,39,21.15,46.11,81.01,7109287,9617782
2026-07-11T19:51:00Z,billing,ap-southeast-2,t-03023,334,4,77.37,214.38,429.71,732820,1998739
2026-07-11T19:22:00Z,ingest-api,eu-central-1,t-01454,3131,4,20.32,44.34,80.25,5662998,21070035
2026-07-11T19:57:00Z,query-api,us-east-1,t-02242,3192,8,68.99,184.51,360.22,7952980,15088183
2026-07-11T19:25:00Z,alerting,eu-central-1,t-03464,4867,56,59.46,134.29,264.24,8520169,11116529
2026-07-11T19:11:00Z,exporter,us-west-2,t-01483,8040,98,23.59,43.79,82.83,8945634,11807958
2026-07-11T19:30:00Z,ingest-api,us-east-1,t-02705,4029,16,37.40,98.29,205.67,7586111,12984732
2026-07-11T19:43:00Z,ingest-api,us-west-2,t-02602,10240,51,56.54,107.32,166.31,17620236,58330326
2026-07-11T19:28:00Z,exporter,ap-southeast-2,t-01782,9051,0,59.76,111.54,169.70,16092612,51972375
2026-07-11T19:25:00Z,query-api,eu-central-1,t-00989,6469,78,50.61,116.80,178.96,16142118,36066599
2026-07-11T19:59:00Z,billing,eu-central-1,t-03368,4034,44,37.68,85.96,167.43,10155343,14442169
2026-07-11T19:11:00Z,query-api,ap-southeast-2,t-02189,3703,35,36.37,88.35,125.33,2464085,22465329
2026-07-11T19:28:00Z,billing,us-east-1,t-00610,6955,32,40.32,91.44,149.99,9955026,34286589
2026-07-11T19:09:00Z,billing,eu-central-1,t-00968,8362,0,40.36,96.68,131.94,13448313,31082652
2026-07-11T19:21:00Z,exporter,us-west-2,t-00601,2539,8,76.08,177.76,260.46,3932721,14932034
2026-07-11T19:40:00Z,exporter,us-west-2,t-03464,6318,8,32.95,69.86,92.38,7955906,27914537
2026-07-11T19:38:00Z,alerting,ap-southeast-2,t-03205,8335,85,34.21,91.70,122.16,12299803,15199269
2026-07-11T19:05:00Z,billing,ap-southeast-2,t-02321,11379,66,20.40,51.17,87.13,21224319,70937354
2026-07-11T19:36:00Z,exporter,us-east-1,t-01009,1358,10,55.22,121.85,242.03,633484,8577056
2026-07-11T19:37:00Z,billing,ap-southeast-2,t-02913,10575,83,73.07,139.16,202.54,19745897,47770924
2026-07-11T19:08:00Z,billing,ap-southeast-2,t-02947,9887,15,57.78,158.51,311.48,18220341,24934340
2026-07-11T19:43:00Z,exporter,us-west-2,t-02228,2727,23,63.48,145.29,224.23,3170435,7449054
2026-07-11T19:17:00Z,exporter,us-west-2,t-03562,9395,44,27.22,52.60,98.55,11241793,34316470
2026-07-11T19:48:00Z,alerting,us-east-1,t-02873,8342,30,52.10,128.94,248.03,4209693,59775250
2026-07-11T19:43:00Z,exporter,us-west-2,t-01099,11897,32,67.59,132.16,207.06,29940217,13912890
2026-07-11T19:52:00Z,alerting,us-east-1,t-03298,1357,12,64.04,167.62,308.63,3513175,2187595
2026-07-11T19:56:00Z,billing,us-east-1,t-03940,914,5,52.03,105.33,210.74,1518097,4945046
2026-07-11T19:02:00Z,ingest-api,us-west-2,t-03931,580,2,56.17,126.01,196.56,1036790,3363723
2026-07-11T19:50:00Z,ingest-api,ap-southeast-2,t-03598,2654,10,35.92,83.48,174.28,6780710,3276318
2026-07-11T19:05:00Z,exporter,us-west-2,t-03749,2528,24,58.26,109.14,178.73,4452174,10724435
2026-07-11T19:11:00Z,billing,us-east-1,t-02736,6481,84,20.24,42.49,63.65,3392504,35377862
2026-07-11T19:57:00Z,ingest-api,us-east-1,t-03062,9456,17,74.35,195.66,266.56,9867098,58028468
2026-07-11T19:31:00Z,ingest-api,ap-southeast-2,t-03785,1183,4,50.30,136.07,253.76,1585341,8647012
2026-07-11T19:18:00Z,ingest-api,eu-central-1,t-00322,4551,67,29.38,62.85,127.57,11793568,13201920
2026-07-11T19:40:00Z,billing,us-east-1,t-00967,2630,30,43.10,82.81,173.37,6026510,16992558
2026-07-11T19:57:00Z,query-api,us-east-1,t-03727,10178,84,29.78,59.15,120.85,9769129,35224091
2026-07-11T19:26:00Z,ingest-api,us-west-2,t-03048,11864,87,57.26,147.21,253.84,27262077,46288142
2026-07-11T19:05:00Z,billing,us-west-2,t-00589,537,7,74.55,169.80,334.50,879192,2658248
2026-07-11T19:40:00Z,alerting,us-east-1,t-03320,1333,0,47.66,128.82,255.84,1715779,7838671
2026-07-11T19:54:00Z,query-api,ap-southeast-2,t-01082,2851,3,54.04,144.18,198.04,6554385,6957684
2026-07-11T19:05:00Z,alerting,us-west-2,t-02283,11506,55,25.74,56.28,76.44,26178012,84963471
2026-07-11T19:10:00Z,ingest-api,us-east-1,t-02377,945,1,25.07,51.24,106.61,508379,5457291
2026-07-11T19:17:00Z,alerting,eu-central-1,t-02571,11310,117,49.68,138.15,274.49,6275952,22254066
2026-07-11T19:42:00Z,alerting,us-east-1,t-02519,3678,11,43.58,91.92,185.36,3521093,10571970
2026-07-11T19:06:00Z,query-api,ap-southeast-2,t-02131,8428,4,60.32,146.87,296.22,7736176,58794389
2026-07-11T19:28:00Z,exporter,us-west-2,t-02961,11755,138,26.36,70.21,117.50,11652193,55632935
2026-07-11T19:20:00Z,alerting,us-west-2,t-03622,2274,32,72.34,146.30,302.81,3000922,6933318
2026-07-11T19:31:00Z,billing,us-west-2,t-00701,1810,4,72.45,136.87,209.31,3976651,10240800
2026-07-11T19:52:00Z,ingest-api,us-east-1,t-02926,116,1,69.73,193.16,260.76,132169,779220
2026-07-11T19:36:00Z,alerting,us-east-1,t-01741,4080,0,59.43,150.99,235.54,4373692,14930847
2026-07-11T19:26:00Z,ingest-api,us-west-2,t-02584,6142,12,73.35,188.62,351.70,15739653,29075041
2026-07-11T19:17:00Z,billing,eu-central-1,t-01288,3158,10,70.27,149.15,302.48,5773414,20727081
2026-07-11T19:17:00Z,billing,us-west-2,t-00275,7013,37,50.86,103.52,169.49,6447739,9210211
2026-07-11T19:25:00Z,alerting,eu-central-1,t-01071,10012,140,60.15,121.89,175.60,12487704,39786966
2026-07-11T19:48:00Z,ingest-api,ap-southeast-2,t-01357,297,0,78.42,219.34,445.93,721510,997869
2026-07-11T19:52:00Z,query-api,ap-southeast-2,t-00552,9493,67,69.59,188.43,376.74,12053862,14515231
2026-07-11T19:59:00Z,alerting,ap-southeast-2,t-01234,3017,1,23.63,50.30,82.71,4300031,18134286
2026-07-11T19:30:00Z,query-api,eu-central-1,t-02944,2538,3,28.20,67.97,112.90,6574555,16557752
2026-07-11T19:54:00Z,billing,ap-southeast-2,t-03122,955,3,73.87,188.25,388.64,2421967,6584425
2026-07-11T19:02:00Z,ingest-api,ap-southeast-2,t-01045,122,1,61.67,137.74,240.66,93630,201299
2026-07-11T19:43:00Z,exporter,us-west-2,t-02992,10231,106,46.98,129.31,225.29,20411921,40714077
2026-07-11T19:16:00Z,billing,us-west-2,t-00204,319,1,71.92,184.35,317.36,716842,2048041
2026-07-11T19:01:00Z,alerting,ap-southeast-2,t-03209,5694,62,66.09,137.63,196.57,7916310,35378570
2026-07-11T19:57:00Z,billing,eu-central-1,t-02533,10479,144,74.71,193.36,263.44,14633119,35256309
2026-07-11T19:28:00Z,query-api,us-west-2,t-01023,4543,55,41.32,112.88,194.92,6696365,12564207
2026-07-11T19:14:00Z,exporter,eu-central-1,t-01984,1161,7,50.95,96.94,167.51,646420,4643099
2026-07-11T19:02:00Z,exporter,ap-southeast-2,t-02761,3226,37,70.84,160.57,260.21,3516711,23773198
2026-07-11T19:04:00Z,query-api,us-west-2,t-02361,8919,105,23.63,60.75,91.25,7376378,34159070
2026-07-11T19:29:00Z,ingest-api,eu-central-1,t-02622,1591,11,57.84,152.19,209.71,2774304,8727272
2026-07-11T19:42:00Z,query-api,ap-southeast-2,t-02058,10971,43,52.99,137.68,271.55,19552734,78558231
2026-07-11T19:22:00Z,billing,eu-central-1,t-01632,7443,54,50.04,96.14,196.49,10565073,20683724
2026-07-11T19:23:00Z,exporter,us-west-2,t-00454,8053,78,35.51,72.85,106.87,11129541,28846903
2026-07-11T19:36:00Z,billing,us-west-2,t-02780,11674,11,29.80,79.27,157.99,12103877,38867483
2026-07-11T19:41:00Z,billing,us-east-1,t-03782,6033,73,76.32,167.57,272.91,11771768,12194263
2026-07-11T19:47:00Z,exporter,us-west-2,t-03970,3840,10,68.97,166.07,341.29,8461695,22032458
2026-07-11T19:38:00Z,billing,us-west-2,t-01134,9906,4,49.61,122.66,253.22,10528330,14575075
2026-07-11T19:08:00Z,alerting,us-west-2,t-00325,11186,63,36.28,76.12,132.06,28804689,27349818
2026-07-11T19:09:00Z,query-api,eu-central-1,t-00332,5396,78,64.65,134.10,235.17,10049370,35247546
2026-07-11T19:16:00Z,query-api,ap-southeast-2,t-02905,11339,10,61.67,112.54,193.74,26544343,27049478
2026-07-11T19:52:00Z,exporter,ap-southeast-2,t-00936,11246,0,26.21,71.95,125.37,28939900,24393007
2026-07-11T19:24:00Z,ingest-api,eu-central-1,t-01273,9107,18,23.65,64.45,117.90,7502988,43405001
2026-07-11T19:35:00Z,exporter,eu-central-1,t-01899,1203,3,75.90,183.40,362.88,2957908,4569833
2026-07-11T19:26:00Z,query-api,us-east-1,t-03791,9599,109,47.25,114.27,230.92,19942567,32093492
2026-07-11T19:13:00Z,exporter,eu-central-1,t-00619,10360,68,73.14,134.10,252.91,11598305,39774670
2026-07-11T19:52:00Z,exporter,us-east-1,t-01322,2146,14,45.03,89.64,148.11,1292740,14719369
2026-07-11T19:36:00Z,billing,eu-central-1,t-02562,1759,0,21.38,55.69,115.81,3382135,4135263
2026-07-11T19:14:00Z,query-api,ap-southeast-2,t-02437,875,1,35.12,72.65,103.40,2133357,4318869
2026-07-11T19:22:00Z,alerting,eu-central-1,t-00558,7624,4,54.28,139.63,189.81,19154260,24915214
2026-07-11T19:02:00Z,alerting,us-west-2,t-00425,11077,113,53.16,101.37,176.56,18171388,10553187
2026-07-11T19:09:00Z,ingest-api,eu-central-1,t-00492,1164,16,47.00,104.57,147.91,1390411,3615312
2026-07-11T19:37:00Z,query-api,us-west-2,t-03764,10474,16,71.76,140.69,280.45,7134844,50496423
